idx,lake,date,T1,T2,T3,T4,T5,T6,cluster,season
2710,Taihu,44714,86.47,77.55,48.6,58.53,72.82,93.03,4,1
2711,Taihu,44715,68.47,66.94,63.92,49.28,60.45,84.6,4,1
2712,Taihu,44716,73.18,65.58,93.89,78.75,64,109.16,4,1
2713,Taihu,44717,84.29,71.01,65.59,44.5,52.85,48.02,2,1
2714,Taihu,44718,41.61,40.4,34.54,30.8,40.96,45.25,4,1
2715,Taihu,44719,43.91,33.22,27,22.48,47.27,48.86,4,1
2716,Taihu,44720,44.4,44.4,38.75,38.06,51.75,56.38,4,1
2717,Taihu,44721,47.02,46.41,47.92,36.2,52.8,69.56,4,2
2718,Taihu,44722,56.05,60.28,57.35,55.31,51.89,61.25,2,2
2719,Taihu,44723,57.49,54.32,44.18,39.31,44.82,52.7,2,2
2720,Taihu,44724,50.91,52.17,37.97,42.53,56.36,62.58,4,2
2721,Taihu,44725,48.67,53.06,47.57,56.79,72.81,48.41,1,2
2722,Taihu,44726,48.92,43.92,35.94,26.2,32.91,49.15,2,2
2723,Taihu,44727,42.33,43.44,25.74,22.32,27.19,39.2,2,2
2724,Taihu,44728,37.02,35.98,22.62,19.56,31.01,40.65,2,2
2725,Taihu,44729,35.9,40.3,37.73,17.27,25.22,36.07,2,2
2726,Taihu,44730,33.23,33.21,17.53,21.76,22.65,34.87,2,2
2727,Taihu,44731,33.38,32.45,28.19,51.07,23.99,38.83,1,2
2728,Taihu,44732,35.62,33.82,34.66,36.86,38.69,30.21,1,2
2729,Taihu,44733,29.98,28.04,23.61,17.1,22.08,27.87,2,2
2730,Taihu,44734,30.2,26.78,24.88,24.32,28.51,37.48,4,2
2731,Taihu,44735,33.28,30.53,28.4,26.69,32.74,35.16,4,2
2732,Taihu,44740,35.38,34.19,28.46,30.81,43.36,49.09,4,2
2733,Taihu,44741,43.14,39.54,38.17,62.23,45.3,50.31,1,2
2734,Taihu,44743,47.07,39.43,39.7,37.52,38.75,47.11,2,2
2735,Taihu,44744,49.98,49.76,44.39,36.76,40.28,35.54,2,2
2736,Taihu,44745,54.11,58.43,54.81,52.96,47.97,55.87,3,2
2737,Taihu,44746,45,52.32,43.95,27.45,26.41,38.27,2,2
2738,Taihu,44747,44.08,42.85,36.27,32.96,25.98,40.43,2,2
2739,Taihu,44748,46.9,39.51,33.37,35.59,37.55,50.54,4,2
2740,Taihu,44751,27.2,27.4,30.63,16.16,22.39,27.87,2,2
2741,Taihu,44753,20.7,20.19,21.55,23.89,20.01,26.46,4,2
2742,Taihu,44758,30.14,30.01,25.55,27.47,30.22,27.25,2,2
2743,Taihu,44762,17.13,17.92,16.83,16.01,22.08,21.19,4,2
2744,Taihu,44763,19.36,23.23,21.78,17.81,23.08,24.88,4,2
2745,Taihu,44764,27.04,23.04,36.16,42.82,32.03,39.11,1,2
2746,Taihu,44765,34.46,35.45,30.44,27.34,34.14,39.63,4,2
2747,Taihu,44768,29.9,28.72,26.85,24.2,25.55,29.27,2,2
2748,Taihu,44780,17.4,16.11,14.49,15.81,11.87,16.8,2,2
2749,Taihu,44781,21.46,20.52,18.19,18.24,12.26,17.97,3,2
2750,Taihu,44782,16.81,19.23,13.77,11.7,9.1,19.04,2,2
2751,Taihu,44783,14.03,32.08,13.06,10.54,9.8,13.39,2,2
2752,Taihu,44784,11.68,10.6,11.7,8.6,7.44,9.56,3,2
2753,Taihu,44785,9.02,8.39,10.82,7.73,6.8,8.47,3,2
2754,Taihu,44790,8.55,9.09,8.05,8.67,5.49,5.63,3,2
2755,Taihu,44791,6.16,3.95,4.98,5.22,6.12,7.51,4,2
2756,Taihu,44794,5.89,4.97,4.89,5.12,7.54,5.91,1,2
2757,Taihu,44795,6.37,5.98,5.33,10.15,9.16,6.91,1,2
2758,Taihu,44796,6.76,6.42,8.46,6.05,4.65,4.76,3,2
2759,Taihu,44797,8.93,7.95,4.5,5.45,5.88,7.17,2,2
2760,Taihu,44798,6.82,7.35,6.56,10.62,8.51,6.61,1,2
2761,Taihu,44799,7.19,7.11,6.98,7.46,7.2,6.43,3,2
2762,Taihu,44803,6.23,7.49,6.17,6.4,6.32,5.62,3,2
2763,Taihu,44804,5.92,5.92,5.04,5.55,5.85,6.24,4,2
2764,Taihu,44809,5.78,6.39,5.85,5.25,5.76,6.29,2,2
2765,Taihu,44810,7.05,6.2,8.33,5.32,6.34,9.95,4,2
2766,Taihu,44811,9.69,10.09,12.72,8.72,8.08,7.42,3,2
2767,Taihu,44812,10.03,12.61,12.47,8.45,13.67,10.6,3,2
2768,Taihu,44813,8.9,10.37,8.61,13.87,9.2,9.3,1,3
2769,Taihu,44814,6.58,6.48,8.27,7.84,9.07,8.42,1,3
2770,Taihu,44815,7.05,7.11,8.76,9.59,12.11,8.6,1,3
2771,Taihu,44816,6.74,6.65,6.5,9.49,7.59,6.18,1,3
2772,Taihu,44817,6.23,7.09,5.84,5.95,5.79,5.39,3,3
2773,Taihu,44821,3.25,3.13,3.21,3.27,4.08,6.39,4,3
2774,Taihu,44822,6.29,7.52,6.48,6.36,7.57,8.56,4,3
2775,Taihu,44823,8.29,7.58,6.06,7.1,7.83,8.32,4,3
2776,Taihu,44824,9.1,8.39,8.68,8.99,9.14,8.28,1,3
2777,Taihu,44825,9.84,9,7.59,9.31,8.27,7.66,2,3
2778,Taihu,44826,7.46,7.4,6.85,4.86,11.14,6.42,1,3
2779,Taihu,44827,6.32,4.69,6.31,5.4,5.95,6.61,4,3
2780,Taihu,44828,6.45,7.89,8.04,5.04,6.15,5.89,3,3
2781,Taihu,44829,6.4,5.97,4.48,7.97,11.58,7.12,1,3
2782,Taihu,44830,6.02,5.9,5.74,6.4,4.85,6,3,3
2783,Taihu,44831,8.71,8.11,5.46,6.88,5.37,6.51,2,3
2784,Taihu,44832,7.98,7.45,7.37,6.83,5.77,4.98,3,3
2785,Taihu,44834,6,6.01,4.36,6.99,6.6,6.21,1,3
2786,Taihu,44835,5.93,7.2,7.4,6.22,4.99,5.23,3,3
2787,Taihu,44836,6.49,4.57,4.08,4.58,5.85,5.5,2,3
2788,Taihu,44837,6.65,6.04,11.8,3.92,8.92,9.04,4,3
2789,Taihu,44838,7.42,5.75,4.43,5.53,4.85,5.34,2,3
2790,Taihu,44839,4.85,5.25,5.42,7.38,4.82,5.11,1,3
2791,Taihu,44840,4.78,4.3,4.03,3.94,5.03,5.63,4,3
2792,Taihu,44841,4.68,4.46,4.58,4.54,4.85,5.17,4,3
2793,Taihu,44842,6.55,5.34,4.51,4.01,4.21,5.36,2,3
2794,Taihu,44843,5.14,4.41,4.13,3.44,4.08,4.5,2,3
2795,Taihu,44844,6.93,6.87,5.64,6.04,6.5,8.51,4,3
2796,Taihu,44845,7.64,6.63,6.11,10.06,6.75,8.22,1,3
2797,Taihu,44846,7.13,6.8,6.42,5.61,6.76,8.67,4,3
2798,Taihu,44847,9.77,8.38,6.41,7.12,9.53,9.47,4,3
2799,Taihu,44848,8.12,7.83,8.08,11.69,13.65,9.22,1,3
2800,Taihu,44849,10.33,9.54,6.92,6.68,10.88,10.78,4,3
2801,Taihu,44850,12.23,11.63,18.6,11.05,10.52,10.16,3,3
2802,Taihu,44851,11.29,13.72,9.15,10.81,11.75,11.2,2,3
2803,Taihu,44852,15.18,12.62,12.84,12.26,12.17,11.88,2,3
2804,Taihu,44853,10.95,10.28,9.3,6.78,8.32,10.16,2,3
2805,Taihu,44854,11.18,11.36,8.02,7.87,11.82,12.55,4,3
2806,Taihu,44855,13.02,13.07,11.8,8.58,14.14,14.62,4,3
2807,Taihu,44856,16.56,14.43,13.76,8,11.02,16.18,2,3
2808,Taihu,44857,14.22,13.64,11.49,9.91,12.78,10.4,2,3
2809,Taihu,44858,15.26,16.63,15.52,13.06,12.97,14.24,3,3
2810,Taihu,44859,14.87,14.9,11.7,12.14,13.61,15.59,2,3
2811,Taihu,44860,15.73,16.87,13.28,13.23,19.98,18.97,4,3
2812,Taihu,44861,13.88,11.97,10.11,13.6,12.37,14.69,4,3
2813,Taihu,44862,14.11,10.57,11,11.44,12.54,14.15,4,3
2814,Taihu,44863,15.19,14.13,10.57,11.55,10.13,11.73,2,3
2815,Taihu,44864,13.07,14.19,10.61,11.85,9.85,10.03,3,3
2816,Taihu,44865,11.6,10.41,7.5,6.84,8.99,8.83,2,3
2817,Taihu,44139,2,2,3,1,3,1,3,3
2818,Taihu,44141,0.4,1,1,1,2,5,4,3
2819,Taihu,44142,6,5,7,15,5,7,1,3
2820,Taihu,44143,5,15,12,11,25,7,1,3
2821,Taihu,44144,8,15,15,16,25,15,1,3
2822,Taihu,44145,16,11,3,2,2,4,2,3
2823,Taihu,44146,3,3,5,2,1,21,4,3
2824,Taihu,44147,4,3,12,15,4,4,3,3
2825,Taihu,44148,2,2,3,2,2,2,3,3
2826,Taihu,44149,2,2,2,7,2,2,1,3
2827,Taihu,44150,3,3,3,2,4,2,2,3
2828,Taihu,44151,2,3,3,2,4,2,1,3
2829,Taihu,44152,3,3,3,3,3,3,,3
2830,Taihu,44153,3,3,4,2,3,2,3,3
2831,Taihu,44154,3,4,6,5,5,5,1,3
2832,Taihu,44155,6,6,5,7,7,6,1,3
2833,Taihu,44156,4,6,4,3,2,2,3,3
2834,Taihu,44157,1,3,2,3,3,2,1,3
2835,Taihu,44158,3,3,3,3,3,4,4,3
2836,Taihu,44159,3,3,2,3,2,2,3,3
2837,Taihu,44160,1,1,2,3,3,3,1,3
2838,Taihu,44161,3,1,3,1,4,4,4,3
2839,Taihu,44163,33,31,29,30,28,29,2,3
2840,Taihu,44164,31,35,40,41,41,42,1,3
2841,Taihu,44165,39,45,53,4,4,4,3,3
2842,Taihu,44166,4,4,4,4,4,4,,3
2843,Taihu,44167,4,4,4,4,4,4,,3
2844,Taihu,44168,5,5,5,5,5,5,,3
2845,Taihu,44170,4,6,8,6,4,6,3,3
2846,Taihu,44171,6,7,3,6,7,15,4,3
2847,Taihu,44173,10,10,9,15,10,9,1,3
2848,Taihu,44174,7,24,7,19,4,6,3,4
2849,Taihu,44176,7,8,9,9,8,8,3,4
2850,Taihu,44177,9,9,8,10,7,9,3,4
2851,Taihu,44178,8,6,8,8,9,12,4,4
2852,Taihu,44181,11,8,7,8,7,8,2,4
2853,Taihu,44182,7,7,7,7,7,8,4,4
2854,Taihu,44183,8,11,7,10,7,7,3,4
2855,Taihu,44184,8,8,9,8,9,8,1,4
2856,Taihu,44185,8,8,9,8,11,6,1,4
2857,Taihu,44186,6,10,10,12,10,9,1,4
2858,Taihu,44187,10,8,10,10,10,10,1,4
2859,Taihu,44188,9,11,10,11,4,5,3,4
2860,Taihu,44189,6,9,6,12,10,8,1,4
2861,Taihu,44190,9,9,12,18,18,13,1,4
2862,Taihu,44191,13,24,16,5,120,5,1,4
2863,Taihu,44192,4,11,13,8,8,11,3,4
2864,Taihu,44194,9,12,14,15,11,11,3,4
2865,Taihu,44195,10,9,19,10,12,12,3,4
2866,Taihu,44258,6.57,6.19,9.33,7.98,7.25,7.96,1,4
2867,Taihu,44259,6.6,7,7.44,9.48,5.48,4.35,3,4
2868,Taihu,44260,5.62,5.6,9.75,8.68,5.98,7.67,3,4
2869,Taihu,44261,7.37,8.67,9.48,22.64,14.64,9.15,1,4
2870,Taihu,44262,11.94,18.59,33.91,15.22,12.58,15,3,4
2871,Taihu,44263,15.43,26.4,42.58,42.23,11.36,7.92,3,4
2872,Taihu,44264,12.63,13.32,52.74,8.06,7.73,5.83,3,1
2873,Taihu,44265,6.51,9.55,31.3,9.98,9.82,4.83,3,1
2874,Taihu,44266,4.54,6.12,9.77,7.74,10.85,11.41,1,1
2875,Taihu,44267,11.15,9.04,13.87,22.54,21.28,12.35,1,1
2876,Taihu,44268,13.71,20.28,23.22,7.22,15.49,10.06,3,1
2877,Taihu,44269,8.15,10.55,12.61,15.7,6.74,5.46,3,1
2878,Taihu,44270,7.12,9.15,19.15,3.27,3.52,4.15,3,1
2879,Taihu,44271,4.12,7.11,6.64,7.47,6.53,6.78,1,1
2880,Taihu,44273,4.99,4.78,4.97,4.42,3.4,4.74,3,1
2881,Taihu,44275,4.86,3.37,4.07,4.74,4.75,4.04,1,1
2882,Taihu,44276,4.08,4.91,4.94,5.58,5.07,5.05,1,1
2883,Taihu,44277,5.19,7.9,7.7,7.48,5.2,4.51,3,1
2884,Taihu,44278,4.18,6.46,9.61,6.15,3.54,3.53,3,1
2885,Taihu,44279,3.96,4.69,6.03,3.98,3.09,2.86,3,1
2886,Taihu,44280,3.22,3.56,3.96,7.38,9.68,7.33,1,1
2887,Taihu,44282,6.57,9.58,6.21,4.27,7.55,7.14,2,1
2888,Taihu,44284,3.57,3.79,7.97,7.54,6.85,4.96,1,1
2889,Taihu,44285,4.04,9.33,52.08,8.24,10.3,10.58,3,1
2890,Taihu,44287,4.21,5.21,6.42,4.42,4.11,4.73,3,1
2891,Taihu,44288,4.65,5.01,6.09,5.53,5.45,5.21,1,1
2892,Taihu,44289,5.31,6.47,6.66,7.11,6.7,7.5,1,1
2893,Taihu,44291,8.71,9.38,7.07,8.46,7.67,7.17,2,1
2894,Taihu,44292,7.61,6.85,6.11,6.33,5.89,5.96,2,1
2895,Taihu,44293,5.2,5.38,5.33,4.44,5.12,6.19,4,1
2896,Taihu,44294,5.8,5.92,4.67,4.04,5.25,4.32,2,1
2897,Taihu,44295,4.63,4.58,3.87,3.96,5.35,4.07,1,1
2898,Taihu,44296,4.42,3.92,3.63,2.99,3.65,3.93,2,1
2899,Taihu,44297,6.03,4.47,4.94,5.01,3.87,4.34,3,1
2900,Taihu,44298,4.25,5.03,4.31,4.5,4.66,5.38,4,1
2901,Taihu,44299,5.82,5.56,4.28,5.75,5.03,5.49,2,1
2902,Taihu,44300,8.54,7.16,5.88,5.14,3.84,4.06,2,1
2903,Taihu,44301,4.46,3.76,4.43,4.78,4.47,5.02,1,1
2904,Taihu,44302,4.97,5.01,2.9,4.75,5.42,5.33,4,1
2905,Taihu,44303,4.81,4.14,4.71,7.24,7.4,5.17,1,1
2906,Taihu,44304,6.04,5.84,4.91,6.63,6.67,4.8,1,1
2907,Taihu,44305,5.44,5.11,3.99,6.01,6.23,5.18,1,1
2908,Taihu,44306,7.12,4.6,4.46,4.34,4.68,6.04,2,1
2909,Taihu,44307,7.32,7.08,6.98,8.67,7.7,7.74,1,1
2910,Taihu,44308,8.01,7.38,7.55,7.93,7.74,6.7,3,1
2911,Taihu,44309,6.02,6.54,7.15,7.27,7.21,7.93,1,1
2912,Taihu,44310,7.04,6.95,6.63,6.27,10.86,5.87,1,1
2913,Taihu,44311,6.09,6.24,5.87,7.67,6.11,5.73,1,1
2914,Taihu,44312,6.12,4.95,4.02,4.31,3.62,3.51,2,1
2915,Taihu,44313,3.29,3.27,2.63,2.88,2.89,3.89,4,1
2916,Taihu,44314,3.52,3.72,3.54,14.86,3.8,3.66,1,1
2917,Taihu,44315,3.71,6.03,4.57,7.42,3.65,2.81,3,1
2918,Taihu,44316,3.22,3.34,5.12,2.5,2.49,2.67,3,1
2919,Taihu,44317,3.43,3.72,4.52,5.53,6.71,5.44,1,1
2920,Taihu,44318,5.27,4.85,6.37,7.59,8.48,5.7,1,1
2921,Taihu,44319,7.6,4.94,4.93,5.03,3.94,4.34,2,1
2922,Taihu,44320,3.43,3.86,4.09,4.71,7.63,10.24,4,1
2923,Taihu,44321,7.09,6.23,5.71,13.56,12.56,19.79,4,1
2924,Taihu,44322,6.23,5.95,5.66,6.05,3.81,4.14,3,1
2925,Taihu,44323,3.99,3.75,2.95,3.87,3.95,3.72,1,1
2926,Taihu,44324,3.64,4.37,3.5,2.98,7.62,2.8,1,1
2927,Taihu,44325,3.56,3.96,2.88,4.32,1.38,13.23,4,1
2928,Taihu,44326,6.04,5.72,3.92,20.81,3.57,3.99,1,1
2929,Taihu,44327,3.27,3.37,5.32,8.02,6.16,5.77,1,1
2930,Taihu,44328,6.55,5.98,5.89,7.33,5.36,4.35,3,1
2931,Taihu,44329,3.54,3.14,3.63,3.67,2.82,3.46,3,1
2932,Taihu,44331,2.1,3.07,1.88,2.79,2.27,2.56,1,1
2933,Taihu,44332,3.28,3.82,2.92,3.92,4.98,5.45,4,1
2934,Taihu,44333,5.41,6.24,6.58,7.29,5.66,5.64,3,1
2935,Taihu,44338,2.32,2.32,1.94,2.29,2.49,2.03,1,1
2936,Taihu,44339,1.84,3.83,1.82,1.75,1.89,2.47,2,1
2937,Taihu,44340,3.63,3.58,2.45,5.48,5.56,2.13,1,1
2938,Taihu,44341,2.67,6.11,3.01,10.39,2.24,3.67,3,1
2939,Taihu,44343,3.17,8.35,2.82,78.98,19.09,5.12,1,1
2940,Taihu,44344,3.54,2.4,2.13,15.2,10.95,4.98,1,1
2941,Taihu,44345,5.87,3.01,2.69,2.17,2.89,1.93,2,1
2942,Taihu,44346,2.15,3.56,1.59,2.03,1.36,1.47,3,1
2943,Taihu,44347,2.32,2.91,2.26,6.94,2.42,2.06,1,1
2944,Taihu,44348,2.29,2.21,1.59,2.37,4.12,3.39,1,1
2945,Taihu,44349,3.4,2.51,45.04,2.4,2.12,2.17,3,1
2946,Taihu,44351,8.05,5.9,6.52,14.68,5.74,5.07,3,1
2947,Taihu,44352,4.04,4.82,3.33,4.79,5.37,7.66,4,1
2948,Taihu,44353,4.44,4.21,20.31,3.85,2.15,2.82,3,1
2949,Taihu,44354,4.73,5.36,2.39,7.98,3.85,3.09,1,1
2950,Taihu,44355,3.58,4.28,2.79,8.01,2.67,3.49,1,1
2951,Taihu,44356,4.79,4.02,2.85,4.49,3.08,3.58,2,2
2952,Taihu,44357,3.14,3.17,3.44,6.35,3.49,2.88,1,2
2953,Taihu,44358,2.67,3.24,3.55,3.36,3.1,2.6,3,2
2954,Taihu,44359,2.76,2.59,4.32,3.45,3.59,2.83,3,2
2955,Taihu,44360,3.08,3.58,3.51,3.34,3.3,2.28,3,2
2956,Taihu,44363,5.98,10.01,18.25,4.95,7.41,8.32,3,2
2957,Taihu,44364,8.32,6.26,5.24,4.33,5.02,5.26,2,2
2958,Taihu,44365,6.67,8.82,5.97,6.27,7.37,7.39,2,2
2959,Taihu,44366,5.45,10.09,6.88,5.44,4.35,4.22,3,2
2960,Taihu,44367,5.33,4.5,3.15,4.05,3.38,5.28,2,2
2961,Taihu,44368,5.83,4.9,4.62,11.91,5.13,7.17,1,2
2962,Taihu,44369,7.23,17.65,4.68,5.33,4.89,4.71,2,2
2963,Taihu,44370,4.4,3.52,4.49,2.64,3.13,3.46,3,2
2964,Taihu,44371,2.44,3.44,31.57,5.06,21.96,4.25,3,2
2965,Taihu,44372,3.18,13.22,6.02,13.31,3.95,3.84,3,2
2966,Taihu,44373,2.55,3.31,4.79,3.13,3.15,3.09,3,2
2967,Taihu,44374,3.33,3.19,2.8,5.71,3.39,4.24,1,2
2968,Taihu,44375,3.4,6.49,2.68,3.26,2.18,2.25,3,2
2969,Taihu,44376,2.01,1.88,2.75,2.23,2.08,2.13,3,2
2970,Taihu,44377,1.84,2.6,2.64,2.27,3.64,2.69,1,2
2971,Taihu,44378,2.17,2.45,3.34,3.11,2.85,2.94,1,2
2972,Taihu,44379,2.79,3.2,3.1,4.45,2.19,3.83,3,2
2973,Taihu,44380,4.46,5.26,4.38,5.17,4.51,3.67,3,2
2974,Taihu,44381,5.55,5.36,5.57,3.06,3.5,4.63,2,2
2975,Taihu,44382,3.2,4.09,3.96,4.7,4.76,3.7,1,2
2976,Taihu,44383,3.72,48.17,3.72,3.22,2.75,5.9,3,2
2977,Taihu,44385,4.59,5.22,8.82,4.77,5.63,5.56,3,2
2978,Taihu,44386,5.76,6.29,5.27,5.52,5.46,5.54,2,2
2979,Taihu,44387,4.21,4.66,4.36,4.14,4.59,4.78,4,2
2980,Taihu,44388,4.98,5.53,4.37,3.63,3.27,3.8,2,2
2981,Taihu,44390,5.94,6.08,4.73,12.98,7.61,5.65,1,2
2982,Taihu,44391,5.74,15.47,24.64,12.2,5.48,6.28,3,2
2983,Taihu,44392,7.04,9.01,3.83,23.7,5.07,4.75,1,2
2984,Taihu,44397,8.04,6.29,5.69,6.82,6.67,7.85,4,2
2985,Taihu,44398,7.71,6.58,5.63,7.34,6.05,6.25,2,2
2986,Taihu,44399,7.4,7.54,5.61,5.3,5.96,6.78,2,2
2987,Taihu,44400,7.34,6.46,8.7,11.03,8.44,9.66,1,2
2988,Taihu,44401,9.68,9.69,10.79,10.82,8.99,8.97,3,2
2989,Taihu,44402,9.04,8.97,12.28,11.51,11.86,11.89,1,2
2990,Taihu,44403,11.27,11.91,14.32,13.06,12.99,12.06,3,2
2991,Taihu,44404,10.37,11.7,10.2,8.26,7.18,6.22,3,2
2992,Taihu,44405,7.22,7.29,7.57,7.84,7.68,6.28,3,2
2993,Taihu,44407,6.78,11.07,9.66,9.01,6.66,7.41,3,2
2994,Taihu,44409,8.84,20.62,5.39,5.48,6.74,6.6,2,2
2995,Taihu,44410,6.64,6.14,6.39,4.7,9.19,8.97,4,2
2996,Taihu,44411,7.34,8.7,7.44,5.61,4.44,5.56,3,2
2997,Taihu,44412,5.07,6.1,5.77,4.15,4.07,4.51,3,2
2998,Taihu,44413,4.17,8.12,5.35,3.87,4.38,3.51,3,2
2999,Taihu,44414,4.71,4.85,4.18,3.61,4.41,3.98,2,2
3000,Taihu,44415,3.46,3.11,3.13,2.8,5.34,5.29,4,2
3001,Taihu,44416,5.07,5.78,6.3,5.87,4.39,4.15,3,2
3002,Taihu,44417,4.14,4.85,4.8,3.84,6.25,6.1,4,2
3003,Taihu,44418,5.61,8.3,6.5,6.72,7.26,5.87,3,2
3004,Taihu,44419,6.76,11.23,14.28,7.2,7.26,4.36,3,2
3005,Taihu,44420,4.46,4.98,5,4.02,6.86,5.9,4,2
3006,Taihu,44421,7.06,25.64,9,5.54,6.42,4.77,3,2
3007,Taihu,44422,5.46,10.68,8.11,6.15,5.42,5.93,3,2
3008,Taihu,44423,4.34,8.06,6.72,5.86,6.77,5.38,3,2
3009,Taihu,44424,5.46,5.53,5.41,5.96,5.93,8.81,4,2
3010,Taihu,44425,7.17,17.48,15.68,9.72,6.25,5.62,3,2
3011,Taihu,44426,8.35,17.97,44.31,26.78,16.09,5.42,3,2
3012,Taihu,44427,6.11,8.26,7.73,25.11,17.42,9.81,1,2
3013,Taihu,44428,6.95,8.9,4.76,4.54,4,5.38,2,2
3014,Taihu,44429,5.93,6.24,5.89,7.51,11.17,5.5,1,2
3015,Taihu,44430,5.38,7.86,9.81,11.54,4.58,6.88,3,2
3016,Taihu,44431,5.63,8.09,10,5.94,4.43,3.98,3,2
3017,Taihu,44432,4.81,5.81,4.83,6.88,6.99,6.41,1,2
3018,Taihu,44433,7.23,7.29,13.65,6.15,5.14,4.46,3,2
3019,Taihu,44435,5.71,5.32,7.07,5.6,7.38,7.96,4,2
3020,Taihu,44436,4.73,6.26,10.29,6.54,5.89,6.21,3,2
3021,Taihu,44437,4.32,3.74,7.1,4.7,3.97,4.1,3,2
3022,Taihu,44438,3.27,4.56,5.52,3.88,4.94,4.33,3,2
3023,Taihu,44439,3.85,4.33,4.35,3.56,4.4,5.16,4,2
3024,Taihu,44440,4.41,5.14,3.95,3.63,4.18,4.18,2,2
3025,Taihu,44442,3.47,3.63,3.72,3.42,3.26,4.55,4,2
3026,Taihu,44443,3.09,3.95,4.49,4.75,6.16,5.37,1,2
3027,Taihu,44444,6.09,6.92,8.04,6.13,4.81,3.98,3,2
3028,Taihu,44445,6.04,5.67,3.95,4.68,6.49,5.01,2,2
3029,Taihu,44446,5.58,5.14,7.99,4.89,6.74,5.83,3,2
3030,Taihu,44447,5.79,7.49,8.84,5.24,5.87,10.07,4,2
3031,Taihu,44448,5.55,7.45,8.57,7.42,7.5,6.04,3,3
3032,Taihu,44449,8.45,5.49,5.54,5.29,5.27,4.69,2,3
3033,Taihu,44450,4.21,5.31,5.59,6.09,4.97,9.44,4,3
3034,Taihu,44451,7.26,7.12,6.52,7.73,5.16,6.29,3,3
3035,Taihu,44452,4.82,6,5.86,6.1,7.86,6.73,1,3
3036,Taihu,44453,9.43,10.82,9.34,8.42,7.73,7.04,3,3
3037,Taihu,44454,8.45,8.58,8.72,9.29,8.17,7.64,3,3
3038,Taihu,44455,6.83,7.12,7.23,7.46,7.37,6.98,1,3
3039,Taihu,44456,6.71,7.72,6.48,6.2,6.93,6.78,2,3
3040,Taihu,44457,7.91,8.13,8.93,4.82,5.71,5.97,3,3
3041,Taihu,44458,5.56,11.62,6.63,5.7,4.81,5.7,3,3
3042,Taihu,44459,3.89,4.32,3.77,5.58,6.85,6.44,1,3
3043,Taihu,44460,7.15,10.29,9.36,7.62,5.59,7.96,3,3
3044,Taihu,44461,5.92,9.23,5.6,5.13,5.38,6.2,2,3
3045,Taihu,44462,6.81,4.35,3.68,3.14,3.89,4.1,2,3
3046,Taihu,44463,5.93,4.38,6.47,2.55,3.18,2.98,3,3
3047,Taihu,44464,3.56,2.74,2.9,3.57,3.93,4.38,4,3
3048,Taihu,44466,3.29,3.28,3.55,11.02,3.11,2.95,1,3
3049,Taihu,44468,3.48,3.05,4.56,15.27,4.56,4.47,1,3
3050,Taihu,44469,3.69,4.54,7.18,6.21,4,3.77,3,3
3051,Taihu,44470,3.53,5.15,4.19,2.95,3.34,3.43,3,3
3052,Taihu,44471,2.74,3.48,3.52,4.51,2.9,2.66,3,3
3053,Taihu,44472,2.32,2.19,3.09,3.68,2.86,2.18,1,3
3054,Taihu,44473,2.26,2.93,2.97,2.58,2.78,4.01,4,3
3055,Taihu,44474,3.2,3.28,2.78,4.17,2.9,3.45,1,3
3056,Taihu,44475,4.86,3.3,2.78,3.24,2.93,3.66,2,3
3057,Taihu,44476,3.2,2.93,2.9,2.9,3.34,3.14,4,3
3058,Taihu,44477,3.32,3.16,4.01,3.14,3.27,3.18,3,3
3059,Taihu,44478,2.79,3.28,3.09,3.12,2.63,2.96,3,3
3060,Taihu,44479,2.05,2.39,2.59,2.25,2.61,2.86,4,3
3061,Taihu,44480,4.82,5.77,5.49,5.83,4.98,4.94,3,3
3062,Taihu,44487,4.04,3.79,3.74,3.42,3.52,3.14,3,3
3063,Taihu,44488,3.11,3.31,3.35,3.14,3.55,3.26,1,3
3064,Taihu,44497,1.7,3.07,1.99,1.64,3.27,2.44,4,3
3065,Taihu,44498,2.99,2.1,1.88,2.54,3.04,5.05,4,3
3066,Taihu,44499,3.55,2.95,2.69,2.29,1.99,2.26,2,3
3067,Taihu,44500,2.37,2.86,1.97,3.29,2.74,1.99,1,3
3068,Taihu,44501,1.93,1.97,1.54,5.64,1.56,2.49,1,3
3069,Taihu,44502,2.36,3.03,2.34,5.03,2.46,1.8,3,3
3070,Taihu,44503,2.56,1.82,1.9,1.48,1.39,1.54,2,3
3071,Taihu,44504,1.4,1.63,1.28,1.4,1.42,1.4,2,3
3072,Taihu,44505,1.23,1.3,1.34,1.43,1.19,1.18,3,3
3073,Taihu,44506,1.15,1.23,1.2,1.2,1.17,1.4,4,3
3074,Taihu,44507,1.3,1.27,1.23,1.17,3.58,3.97,4,3
3075,Taihu,44508,5.88,7.17,8.22,8.35,8.88,8.76,1,3
3076,Taihu,44509,8.77,9.55,10.04,8.84,7.96,6.98,3,3
3077,Taihu,44510,6.71,6.8,7.75,7.03,6.42,5.83,3,3
3078,Taihu,44512,4.3,4.37,4.79,4.05,3.84,3.63,3,3
3079,Taihu,44513,3.47,3.21,3.1,2.92,2.7,2.56,3,3
3080,Taihu,44514,2.63,2.48,2.67,2.82,2.38,2.25,3,3
3081,Taihu,44515,2.31,2.23,2.09,2.23,2.02,1.85,3,3
3082,Taihu,44516,1.72,2.09,1.88,1.91,1.88,1.79,3,3
3083,Taihu,44517,1.92,1.95,1.85,1.59,1.64,1.61,3,3
